Max_Weight,Min_Weight,Mean_Fitness
0.19120674026245285,0.2055980661612687,52.20385549215799
0.20924436223115303,0.2088092190522706,51.867985961418015
0.23293382592400852,0.2937967754465498,51.595717850125176
0.23664779499765995,0.2937967754465498,51.39215055980759
0.27277017024970335,0.31431207193324406,51.167108394162966
0.3352069051239942,0.32604292739032925,50.858418276111635
0.3352069051239942,0.37714393673523583,50.610756724180234
0.3255955604055614,0.3943921020109254,50.396363290435104
0.37033864734759786,0.41288430207326704,50.16582935734533
0.36985920133669914,0.4243274654661122,49.87157422604508
