Max_Weight,Min_Weight,Mean_Fitness
0.09987852985331727,1.6980957973644628e-05,11.194519899449071
0.10965071677940547,2.294153503883539e-05,11.06393037255522
0.11400119055622596,2.6717971307726524e-06,10.847604456748124
0.11400119055622596,2.6717971307726524e-06,10.862045638086867
0.11400119055622596,2.6717971307726524e-06,10.70384869871383
0.12450047876612062,9.1804289260754e-06,10.58135329648293
0.12450047876612062,9.1804289260754e-06,10.554119142186092
0.1277480634472325,5.911785180763389e-05,10.35462818724831
0.12125237706920165,1.5907633577932505e-05,10.242420947600106
0.1280932135132542,2.6906284010073563e-05,10.158589889607828
0.1280932135132542,1.4636286973257681e-05,9.965935978690101
0.1280932135132542,1.4636286973257681e-05,9.978826765177105
0.1280932135132542,1.4636286973257681e-05,9.806310277922007
0.1280932135132542,1.4636286973257681e-05,9.771317944201817
0.15295393198295906,5.926642996344584e-05,9.434183539268334
0.13686434335123118,9.235704192117996e-05,9.3205487336099
0.14003291944713142,8.001236267273224e-05,9.06345737846082
0.15977721802688036,2.488186352076624e-05,9.155342819977248
0.15977721802688036,2.488186352076624e-05,9.299776893347943
0.15977721802688036,2.488186352076624e-05,9.072016825437489
0.18240583659441034,2.6680881091079256e-05,8.764975131401146
0.17306039197434334,6.893358721445603e-05,8.843537822253506
0.17306039197434334,6.893358721445603e-05,8.813923659689808
0.17306039197434334,6.893358721445603e-05,8.66332060987631
0.17306039197434334,6.893358721445603e-05,8.5365062769737
0.1746738882904954,0.00016695407785263512,8.527514612487355
0.1746738882904954,0.00016695407785263512,8.504059881505553
0.1866244398937645,2.1941609897796148e-05,8.271840111964213
0.1866244398937645,2.1941609897796148e-05,8.402570028575754
0.17455488140883302,3.875842457728306e-05,8.140351905507597
0.17455488140883302,3.875842457728306e-05,8.175650867218803
0.17436126361576768,9.75802310811829e-06,7.97832599662609
0.17436126361576768,9.75802310811829e-06,8.201985287964371
0.24289959694154253,5.48602650054656e-05,7.7540848936298765
0.24289959694154253,5.48602650054656e-05,8.020754793586377
0.24289959694154253,5.48602650054656e-05,7.818750853002117
0.24289959694154253,5.48602650054656e-05,7.690826347326595
0.24289959694154253,5.48602650054656e-05,7.689533457713885
0.24289959694154253,5.48602650054656e-05,7.618927939615471
0.24289959694154253,5.48602650054656e-05,7.639323853329224
0.2643800094115494,3.0887907331969505e-06,7.518334647837069
0.2382725664454,3.7005934368980744e-06,7.427656728520314
0.2382725664454,3.7005934368980744e-06,7.462093360261146
0.23182674426903355,9.99156891877358e-06,7.347967095378047
0.23182674426903355,9.99156891877358e-06,7.33063594148274
0.23182674426903355,9.99156891877358e-06,7.463059938347904
0.23182674426903355,9.99156891877358e-06,7.335171144112253
0.1985590367980562,1.7473939141991974e-05,7.191872446409681
0.25515955371331284,2.4192430432341846e-05,7.106644729115079
0.25515955371331284,2.4192430432341846e-05,7.1398501289297975
0.25065154085255953,2.1258146944471658e-05,6.943468631736979
0.25065154085255953,2.1258146944471658e-05,7.016483424036866
0.277323268054894,1.7457028765682526e-05,6.8139196887102935
0.277323268054894,1.7457028765682526e-05,6.9684070472347495
0.2891716737067824,2.4523120897346163e-05,6.737188973888968
0.3166875845967937,1.9669422437891607e-05,6.584597880925512
0.3166875845967937,1.9669422437891607e-05,6.676206645694581
0.3166875845967937,1.9669422437891607e-05,6.688026455296777
0.38338073341641854,2.0405830206006604e-05,6.5078046760216175
0.38338073341641854,2.0405830206006604e-05,6.668627536518163
0.31071176711599124,6.391245695488731e-05,6.402808807053443
0.31071176711599124,6.391245695488731e-05,6.494626470784079
0.31071176711599124,6.391245695488731e-05,6.489978675070472
0.31071176711599124,6.391245695488731e-05,6.375597999981008
0.31071176711599124,6.391245695488731e-05,6.327190344989149
0.40920634529503147,1.8762397838482435e-05,6.290644065107794
0.40920634529503147,1.8198788615447848e-05,6.048364906921548
0.40920634529503147,1.8198788615447848e-05,6.141733160734334
0.40920634529503147,1.8198788615447848e-05,6.233225469771659
0.40920634529503147,1.8198788615447848e-05,6.123269899622933
0.5473387040490119,1.7209010778235408e-05,5.8463192042847805
0.5473387040490119,1.7209010778235408e-05,5.960624760355976
0.42948359062462993,3.754789961528651e-05,5.803538556274912
0.42948359062462993,3.754789961528651e-05,5.754597139751751
0.42948359062462993,3.754789961528651e-05,5.83670886143109
0.42948359062462993,3.754789961528651e-05,5.7869302683632595
0.4611685914251683,2.2371460028906698e-05,5.636649189458529
0.441112887198676,2.3421962374138667e-05,5.39465961371175
0.441112887198676,2.3421962374138667e-05,5.471725308877245
0.441112887198676,2.3421962374138667e-05,5.705588160873225
0.4424965816463045,4.370379178962054e-05,5.301016108478761
0.4424965816463045,4.370379178962054e-05,5.314202572048933
0.4424965816463045,4.370379178962054e-05,5.2666176838189225
0.5759381582212024,1.7995069010454333e-05,5.035499055009813
0.5759381582212024,1.7995069010454333e-05,5.049744243079353
0.5759381582212024,1.7995069010454333e-05,5.263938181765377
0.6703058496152288,2.039302254624131e-05,4.855511604151781
0.6703058496152288,2.039302254624131e-05,4.950927569591636
0.6256367378632932,2.7729155984452668e-05,4.735920216858163
0.6256367378632932,2.7729155984452668e-05,4.8426446669789
0.6256367378632932,2.7729155984452668e-05,4.714406841997657
0.7643749141772647,2.132913933527411e-05,4.680895930031583
0.7925006383780044,1.462306355533839e-05,4.5863395193944
0.7925006383780044,1.462306355533839e-05,4.940128428932835
0.7925006383780044,1.462306355533839e-05,4.5379734249637025
0.750997772771024,2.903128349503658e-05,4.311533817877243
0.750997772771024,2.903128349503658e-05,4.413593446599352
0.8803477780710439,3.711555588974132e-05,4.25259442440449
0.8803477780710439,3.711555588974132e-05,4.261291684767218
0.8803477780710439,3.711555588974132e-05,4.559036151638863
0.8693969404373231,2.7639439316122974e-05,4.213867060155987
0.9986983244536862,2.544111168414476e-05,4.050118602729224
0.9986983244536862,2.544111168414476e-05,4.369898590272865
0.9986983244536862,2.544111168414476e-05,3.9950140607868563
1.0289015118058227,2.262217179153704e-05,3.786984442017351
1.0289015118058227,2.262217179153704e-05,4.13890879961668
1.0289015118058227,2.262217179153704e-05,4.061904095898747
1.1222631296338557,1.8394426846888487e-05,3.5527994793714615
1.1222631296338557,1.8394426846888487e-05,3.8503125851339592
1.1222631296338557,1.8394426846888487e-05,3.525034042302407
1.1222631296338557,1.8394426846888487e-05,3.45619825029549
1.2154988247931227,2.985409553758937e-05,3.4956617861532626
1.2154988247931227,2.985409553758937e-05,3.661709340674561
1.2893257357207188,2.985409553758937e-05,3.2321978032196435
1.2893257357207188,2.985409553758937e-05,3.4141971837791925
1.2893257357207188,2.985409553758937e-05,3.211712087047991
1.2893257357207188,2.985409553758937e-05,3.192961623689548
1.184997747032473,2.8403142508852394e-05,2.8721579506827446
1.0248399424569938,2.6171604675760235e-05,2.93184145732467
1.6766127408969578,1.778954036240808e-05,2.7973815910657267
1.6766127408969578,1.778954036240808e-05,2.793866023191118
1.6766127408969578,1.778954036240808e-05,3.197497771353075
1.6766127408969578,1.778954036240808e-05,3.011798406401546
1.6766127408969578,1.778954036240808e-05,2.961582671346828
1.6576245569641688,1.7674318703996866e-05,2.6635033883676287
1.6576245569641688,1.912600858430574e-05,2.3621833835736803
1.6576245569641688,1.912600858430574e-05,2.8123166624720914
1.6576245569641688,1.912600858430574e-05,2.6427268757046507
1.6576245569641688,1.912600858430574e-05,2.4091296399438944
1.8695874007948103,2.2531924557496848e-05,2.25537086676759
1.8695874007948103,2.2531924557496848e-05,2.3502967494053646
1.8695874007948103,2.2531924557496848e-05,2.5026614597618035
2.2291290607663474,1.6270928007884878e-05,2.263505329603159
2.258110552676166,3.1010862798298074e-05,2.1006186602239145
2.258110552676166,3.1010862798298074e-05,2.2074658453281044
1.5005838897228492,1.766696573786082e-05,1.8745010142180294
1.5005838897228492,1.766696573786082e-05,1.9177668496286577
1.5005838897228492,1.766696573786082e-05,2.058815051558774
1.5005838897228492,1.766696573786082e-05,1.8318703682936692
2.585759598243662,2.1642626131129214e-05,1.715181915479603
2.0443343468857984,1.9017253477443897e-05,1.7277096953244386
2.0443343468857984,1.9017253477443897e-05,1.7206445551953726
2.2041782602441113,2.795003950470677e-05,1.4176621259198408
2.2041782602441113,2.795003950470677e-05,1.6082997395124587
2.2041782602441113,2.795003950470677e-05,1.5397662852636214
2.2041782602441113,2.795003950470677e-05,1.426194415413749
2.2041782602441113,2.795003950470677e-05,1.4798049345956608
2.2041782602441113,2.795003950470677e-05,1.3672106465088807
2.352688639966182,2.6082213529135426e-05,1.2896373996183494
2.1939701039690047,3.2102336918770754e-05,1.1890599866231437
2.508219020248702,3.6062952446906366e-05,1.091029357536373
2.508219020248702,3.6062952446906366e-05,1.2267257399978242
2.508219020248702,3.6062952446906366e-05,1.289034731422239
2.313280261422365,3.170939097949237e-05,1.0249992755153212
2.313280261422365,3.1779626347205935e-05,0.9978660890928502
2.957225161734567,2.573871464319159e-05,0.8992439582367097
2.7822196472535103,2.0537646606218645e-05,0.7636571852608206
2.7822196472535103,2.0537646606218645e-05,1.164831526292004
2.7822196472535103,2.0537646606218645e-05,0.9963893032283808
2.7822196472535103,2.0537646606218645e-05,0.8618092365971322
2.7822196472535103,2.0537646606218645e-05,0.8632535013870368
2.7822196472535103,2.0537646606218645e-05,0.8654595440983213
3.073827592141531,1.4438263868942763e-05,0.6680077654103049
3.073827592141531,1.4438263868942763e-05,0.9013952850534175
3.073827592141531,1.4438263868942763e-05,0.9884518323845749
2.978022863722127,2.8489962221577462e-05,0.5615065462800983
2.978022863722127,2.8489962221577462e-05,0.786104395920003
2.978022863722127,2.8489962221577462e-05,0.7979854452943389
2.9050572816492357,3.702080022099716e-05,0.5334504574022491
2.9050572816492357,3.702080022099716e-05,0.6783212559938455
2.9050572816492357,3.702080022099716e-05,0.5799937909583092
2.9050572816492357,3.702080022099716e-05,0.6551890226900012
2.9050572816492357,3.702080022099716e-05,0.6166549137122225
3.4912854286790473,2.7221435778286966e-05,0.5504025031564975
3.4912854286790473,2.7221435778286966e-05,0.5737226597925776
3.2335268816225833,2.368675930738627e-05,0.4241038209857372
3.2335268816225833,2.368675930738627e-05,0.44117485791858374
